'519', 'FirePro 2270', '用于工作站', '−', 'TeraScale 2', '2011', '218 USD', '15 W'
'520', 'Radeon HD 6230', '桌面', '−', 'TeraScale 2', '2011', '−', '19 W'
'521', 'Radeon HD 6250', '用于笔记本电脑', '−', 'Terascale 2', '2010', '225 USD', '19 W'
'522', 'Radeon HD 6290', '用于笔记本电脑', '−', 'Terascale 2', '2011', '−', '19 W'
'523', 'Radeon HD 6310', '用于笔记本电脑', '−', 'Terascale 2', '2010', '461 USD', '18 W'
'524', 'Radeon HD 6320', '用于笔记本电脑', '−', 'Terascale 2', '2010', '115 USD', '18 W'
'525', 'Radeon HD 6350', '桌面', '−', 'TeraScale 2', '2011', '19 USD', '19 W'
'526', 'Radeon HD 6430M', '用于笔记本电脑', '−', 'Terascale 2', '2011', '338 USD', '−'
'527', 'Radeon HD 7290', '用于笔记本电脑', '−', 'Terascale 2', '2011', '160 USD', '18 W'
'528', 'Radeon HD 7310', '用于笔记本电脑', '−', 'Terascale 2', '2012', '516 USD', '18 W'
'529', 'Radeon HD 7340', '用于笔记本电脑', '−', 'Terascale 2', '2012', '199 USD', '18 W'
'530', 'Radeon HD 8180', '用于笔记本电脑', '−', 'GCN', '2013', '−', '4 W'
'531', 'Radeon HD 8210', '用于笔记本电脑', '−', 'GCN', '2013', '260 USD', '8 W'
'532', 'Radeon HD 8210E', '桌面', '−', 'GCN 2.0', '2013', '−', '9 W'
'533', 'Mobility FireGL V5700', '用于移动工作站', '−', 'RV6xx', '2008', '−', '−'
'534', 'Mobility Radeon HD 2600 XT', '用于笔记本电脑', '−', 'RV6xx', '2007', '−', '−'
'535', 'Mobility Radeon HD 3470', '用于笔记本电脑', '−', 'RV6xx', '2007', '149 USD', '12 W'
'536', 'Mobility Radeon HD 3650', '用于笔记本电脑', '−', 'RV6xx', '2008', '93 USD', '30 W'
'537', 'Mobility Radeon HD 3670', '用于笔记本电脑', '−', 'RV6xx', '2008', '−', '30 W'
'538', 'Mobility Radeon HD 4330', '用于笔记本电脑', '−', 'Terascale 1', '2009', '−', '−'
'539', 'Mobility Radeon HD 4530', '用于笔记本电脑', '−', 'Terascale 1', '2009', '−', '−'
'540', 'Mobility Radeon HD 4550', '用于笔记本电脑', '−', 'Terascale 1', '2010', '−', '−'
'541', 'Mobility Radeon HD 4570', '用于笔记本电脑', '−', 'Terascale 1', '2009', '−', '−'
'542', 'Mobility Radeon HD 5145', '用于笔记本电脑', '−', 'Terascale 1', '2010', '−', '15 W'
'543', 'Mobility Radeon HD 540v', '用于笔记本电脑', '−', 'Terascale 1', '2010', '56 USD', '15 W'
'544', 'Mobility Radeon HD 5430', '用于笔记本电脑', '−', 'Terascale 2', '2010', '−', '7 W'
'545', 'Mobility Radeon HD 545v', '用于笔记本电脑', '−', 'Terascale 1', '2010', '56 USD', '15 W'
'546', 'Radeon 9500', '桌面', '−', 'Rage 8', '2003', '143 USD', '12 W'
'547', 'Radeon 9550', '桌面', '−', 'Rage 8', '2003', '131 USD', '−'
'548', 'Radeon 9600 PRO', '桌面', '−', 'Rage 8', '2003', '184 USD', '18 W'
'549', 'Radeon 9600 XT', '桌面', '−', 'Rage 9', '2003', '170 USD', '22 W'
'550', 'Radeon 9700 PRO', '桌面', '−', 'Rage 8', '2002', '80 USD', '−'
'551', 'Radeon 9800', '桌面', '−', 'Rage 8', '2003', '43 USD', '37 W'
'552', 'Radeon 9800 PRO', '桌面', '−', 'Rage 8', '2003', '54 USD', '47 W'
'553', 'Radeon 9800 SE', '桌面', '−', 'Rage 8', '2003', '18 USD', '−'
'554', 'Radeon 9800 XT', '桌面', '−', 'Rage 9', '2003', '−', '60 W'
'555', 'Radeon E2400', '桌面', '−', 'TeraScale', '2007', '−', '25 W'
'556', 'Radeon HD 2400', '桌面', '−', 'TeraScale', '2008', '44 USD', '20 W'
'557', 'Radeon HD 2400 PRO', '桌面', '−', 'TeraScale', '2007', '57 USD', '20 W'
'558', 'Radeon HD 2400 XT', '桌面', '−', 'TeraScale', '2007', '47 USD', '25 W'
'559', 'Radeon HD 2600 PRO AGP', '桌面', '−', 'TeraScale', '2007', '−', '35 W'
'560', 'Radeon HD 3200', '用于笔记本电脑', '−', 'RV6xx', '2008', '260 USD', '−'
'561', 'Radeon HD 3450', '桌面', '−', 'TeraScale', '2007', '56 USD', '25 W'
'562', 'Radeon HD 3470', '桌面', '−', 'TeraScale', '2008', '92 USD', '30 W'
'563', 'Radeon HD 3650 AGP', '桌面', '−', 'TeraScale', '2008', '120 USD', '65 W'
'564', 'Radeon HD 4200', '用于笔记本电脑', '−', 'RV6xx', '2009', '139 USD', '−'
'565', 'Radeon HD 4250', '用于笔记本电脑', '−', 'RV6xx', '2010', '199 USD', '25 W'
'566', 'Radeon HD 4270', '用于笔记本电脑', '−', 'RV6xx', '2010', '−', '−'
'567', 'Radeon HD 4350', '桌面', '−', 'Terascale 1', '2008', '81 USD', '20 W'
'568', 'Radeon HD 5450', '桌面', '−', 'TeraScale 2', '2010', '205 USD', '19 W'
'569', 'Radeon IGP 350M', '桌面', '−', 'Rage 6', '2002', '128 USD', '−'
'570', 'Radeon X1050', '桌面', '−', 'Rage 9', '2006', '25 USD', '24 W'
'571', 'Radeon X1300', '桌面', '−', 'R500', '2005', '67 USD', '−'
'572', 'Radeon X1300 PRO', '桌面', '−', 'R500', '2005', '64 USD', '31 W'
'573', 'Radeon X1550', '桌面', '−', 'Ultra-Threaded SE', '2007', '129 USD', '27 W'
'574', 'Radeon X1600', '桌面', '−', 'Ultra-Threaded SE', '2007', '104 USD', '27 W'
'575', 'Radeon X1600 PRO', '桌面', '−', 'R500', '2007', '124 USD', '41 W'
'576', 'Radeon X1600 XT', '桌面', '−', 'R500', '2007', '76 USD', '42 W'
'577', 'Radeon X1650 GTO', '桌面', '−', 'R500', '2007', '−', '−'
'578', 'Radeon X1650 PRO', '桌面', '−', 'Ultra-Threaded SE', '2007', '166 USD', '44 W'
'579', 'Radeon X1650 SE', '桌面', '−', 'Ultra-Threaded SE', '2007', '−', '27 W'
'580', 'Radeon X1800 GTO', '桌面', '−', 'R500', '2006', '220 USD', '48 W'
'581', 'Radeon X1900 CrossFire Edition', '桌面', '−', 'R500', '2006', '−', '100 W'
'582', 'Radeon X1900 GT', '桌面', '−', 'R500', '2006', '44 USD', '75 W'
'583', 'Radeon X1950 CrossFire Edition', '桌面', '−', 'R500', '2006', '−', '−'
'584', 'Radeon X1950 GT', '桌面', '−', 'R500', '2007', '−', '57 W'
'585', 'Radeon X1950 PRO', '桌面', '−', 'R500', '2006', '147 USD', '66 W'
'586', 'Radeon X550', '桌面', '−', 'Rage 9', '2005', '109 USD', '−'
'587', 'Radeon X600 PRO', '桌面', '−', 'Rage 9', '2004', '50 USD', '36 W'
'588', 'Radeon X600 SE', '桌面', '−', 'Rage 9', '2004', '39 USD', '36 W'
'589', 'Radeon X700', '桌面', '−', 'R400', '2004', '314 USD', '44 W'
'590', 'Radeon X700 PRO', '桌面', '−', 'R400', '2004', '682 USD', '33 W'
'591', 'Radeon X700 SE', '桌面', '−', 'R400', '2005', '−', '−'
'592', 'Radeon X800 GT', '桌面', '−', 'R400', '2005', '−', '40 W'
'593', 'Radeon X800 GTO', '桌面', '−', 'R400', '2007', '246 USD', '49 W'
'594', 'Radeon X800 PRO', '桌面', '−', 'R400', '2004', '307 USD', '48 W'
'595', 'Radeon X800 SE', '桌面', '−', 'R400', '2004', '130 USD', '−'
'596', 'Radeon X800 XL', '桌面', '−', 'R400', '2004', '259 USD', '49 W'
'597', 'Radeon X800 XT', '桌面', '−', 'R400', '2004', '95 USD', '54 W'
'598', 'Radeon X850 PRO', '桌面', '−', 'R400', '2004', '180 USD', '−'
'599', 'Radeon X850 XT', '桌面', '−', 'R400', '2004', '70 USD', '69 W'
'600', 'Radeon Xpress 1100', '用于笔记本电脑', '−', 'Rage 8', '2006', '−', '−'
'601', 'Radeon Xpress 1150', '用于笔记本电脑', '−', 'Rage 9', '2006', '−', '−'
'602', 'Radeon Xpress 1250', '用于笔记本电脑', '−', 'R400', '2006', '−', '−'
'603', 'Radeon Xpress 200M', '用于笔记本电脑', '−', '2005', '−', '−'
